
<http://dbpedia.org/resource/Caroline_Alice_Elgar>
<http://dbpedia.org/resource/Irene_of_Athens>
<http://dbpedia.org/resource/Caroline_Kennedy>
<http://dbpedia.org/resource/Michael_LeMoyne_Kennedy>
<http://dbpedia.org/resource/Jean_Froissart>
<http://dbpedia.org/resource/Hector_Berlioz>
<http://dbpedia.org/resource/August_Manns>
<http://dbpedia.org/resource/Arthur_Sullivan>
<http://dbpedia.org/resource/Caratacus>
<http://dbpedia.org/resource/Henry_Wadsworth_Longfellow>
<http://dbpedia.org/resource/Olaf_II_of_Norway>
<http://dbpedia.org/resource/Samuel_Coleridge-Taylor>
<http://dbpedia.org/resource/Hans_Richter_(conductor)>
<http://dbpedia.org/resource/Richard_Strauss>
<http://dbpedia.org/resource/The_Enigma_(performer)>
<http://dbpedia.org/resource/Asinus>
<http://dbpedia.org/resource/Franz_Liszt>
<http://dbpedia.org/resource/John_F._Kennedy>
<http://dbpedia.org/resource/George_Frideric_Handel>
<http://dbpedia.org/resource/John_Henry_Newman>
<http://dbpedia.org/resource/Charles_Villiers_Stanford>
<http://dbpedia.org/resource/Julius_Buths>
<http://dbpedia.org/resource/Clara_Butt>
<http://dbpedia.org/resource/Edward_VII>
<http://dbpedia.org/resource/Contralto>
<http://dbpedia.org/resource/Edward_Elgar>
<http://dbpedia.org/resource/George_Gershwin>
<http://dbpedia.org/resource/Johann_Nepomuk_Hummel>
<http://dbpedia.org/resource/Luigi_Cherubini>
<http://dbpedia.org/resource/Composer>
<http://dbpedia.org/resource/Solicitor>
<http://dbpedia.org/resource/Conducting>
<http://dbpedia.org/resource/Piccolo>
<http://dbpedia.org/resource/Joseph_Haydn>
<http://dbpedia.org/resource/Ludwig_van_Beethoven>
<http://dbpedia.org/resource/Wolfgang_Amadeus_Mozart>
<http://dbpedia.org/resource/Wes_Littleton>
<http://dbpedia.org/resource/Adolf_Pollitzer>
<http://dbpedia.org/resource/Hubert_Parry>
<http://dbpedia.org/resource/Madeleine_of_Valois>
<http://dbpedia.org/resource/Anton_Rubinstein>
<http://dbpedia.org/resource/Johannes_Brahms>
<http://dbpedia.org/resource/Richard_Wagner>
<http://dbpedia.org/resource/Robert_Schumann>
<http://dbpedia.org/resource/Helen_Weaver>
<http://dbpedia.org/resource/Alice_Stuart>
<http://dbpedia.org/resource/E._Barton_Worthington>
<http://dbpedia.org/resource/Julia_the_Elder>
<http://dbpedia.org/resource/Lady_Mary_Lygon>
<http://dbpedia.org/resource/William_Stockley>
